Provinsi;Kabupaten;Kode;Nama;Alamat;Kode_prov;Kode_kab
JAWA BARAT;BEKASI;3216163;RS Medika;Jl. Raya Industri Pasirgombong Cikarang;32;3216
JAWA BARAT;BEKASI;3216417S;RS TIARA;jl. Raya Babelan No. 63;32;3216
JAWA BARAT;BEKASI;3216399S;RSIA Mitra Medika;jl. desa jati wangi-cikedokan kp, kamurang;32;3216
JAWA BARAT;BEKASI;3216185;RS Hosana Medica;Jl. Ruko Thamrin Lippo RT.08/04 Blok C3/3A,D2,Cikarang;32;3216
JAWA BARAT;BEKASI;3216397S;RSIA GRAHA ASRI MEDIKA;Jl. Citanduy Raya Blok 11 No 1 Cikarang;32;3216
JAWA BARAT;BEKASI;3216072;RS Bhakti Husada;Jl. By Pass Cikarang Bekasi;32;3216
JAWA BARAT;BEKASI;3216387;RS DOKTER ADAM TALIB;JL. TEUKU UMAR NO. 25 CIKARANG BARAT;32;3216
JAWA BARAT;BEKASI;3275054S;RSIA AS-SOFWAN;Jl. Raya Karawang;32;3275
JAWA BARAT;BEKASI;3216340;RS Medirossa Cikarang;Jl. Industri Tegal Gede No.09, Cikarang Selatan Bekasi;32;3216
JAWA BARAT;BOGOR;3201230;RS SENTRA MEDIKA CIBINONG;Jl. Mayor Oking Jaya Atmaja No.9;32;3201
JAWA BARAT;BOGOR;3201231;RUMAH SAKIT IBU DAN ANAK SENTOSA;Jl. Raya Kemang No. 18 Desa Pondok Udik;32;3201
JAWA BARAT;BOGOR;3201233S;RS RUMAH SEHAT TERPADU DOMPET DHUAFA;Jl. Raya Parung KM 42;32;3201
JAWA BARAT;BOGOR;3201242;RSIA Kenari Graha Medika;Griya Kenari Mas Blok B2;32;3201
JAWA BARAT;BOGOR;3201094;RUMAH SAKIT IBU DAN ANAK ANNISA;JL. RAYA KARANGGAN NO. 02 PUSPASARI, CITEUREUP;32;3201
JAWA BARAT;BOGOR;3201050;RSU Ciawi;Jl. Raya Puncak 479 Ciawi Bogor;32;3201
JAWA BARAT;BOGOR;3201229;RS CITAMA;Jl. Raya Pabuaran No. 52;32;3201
JAWA BARAT;BOGOR;3201235S;Rumah Sakit Dr. Sismadi;Jl. Raya Narogong Km.20, Kp. Rawahingkik Desa Limusnunggal, Cileungsi;32;3201
JAWA BARAT;BOGOR;3201163;RSB Tunas Jaya Cibinong;Jl. Kelurahan Pabuaran No.24 Cibinong;32;3201
JAWA BARAT;BOGOR;3201232S;RSUD CILEUNGSI KABUPATEN BOGOR PROVINSI JAWA BARAT;Jl. Raya Cileungsi-Jonggol Km.10 Desa Cipeucang Cileungsi Kabupaten Bogor;32;3201
JAWA BARAT;BOGOR;3201241S;RSIA UMMI;Jl. Empang 12 No. 2;32;3201
JAWA BARAT;BOGOR;3201150;RS Family Medical Center;Jl. Raya Bogor Km.51 Ciluar - Bogor;32;3201
JAWA BARAT;BOGOR;3201236;RS Medika Dramaga;Jl. Raya Dramaga Km.7,3 Margajaya;32;3201
JAWA BARAT;BOGOR;3271035;RS Lanud Atang Sanjaya;Jl. Sardjio No. 1, Semplak;32;3271
JAWA BARAT;BOGOR;3201239;RSIA ASSALAM;jl. Raya Bogor KM 46,7 rt 01/03 Cibinong;32;3201
JAWA BARAT;BOGOR;3201046;RSU Cibinong;JL. KSR DADI KUSMAYADI NO. 27 CIBINONG BOGOR;32;3201
JAWA BARAT;BOGOR;3201238S;RS Hermina Mekarsari;Jl Raya Cileungsi Jonggol Km 1 Cileungsi Kab Bogor;32;3201
JAWA BARAT;BOGOR;3271139;RS Trimitra;Jl. Raya Jakarta Bogor Km.43, Cibonong;32;3271
JAWA BARAT;BOGOR;3201024;RS Paru Dr. Goenawan Partowidigdo Cisarua;Jl. Raya Puncak KM.83, Po Box 28 Cisarua Bogor 16750;32;3201
JAWA BARAT;BOGOR;3201115;RS Bina Husada;Jl. Mayor Oking No.101 Km 01 Cibinong - Bogor;32;3201
JAWA BARAT;BOGOR;3201130;RSIA Citra Insani;Jl. Raya Parung Bogor No.242 Bogor;32;3201
JAWA BARAT;BOGOR;3201152;RSU Mary Cileungsih Hijau;Jl. Raya Narogong Cileungsi Bogor, RT001, RW014;32;3201
JAWA BARAT;BOGOR;3201207;RSU MH. Thamrin;Jl. Raya Narogong Km.16, Limus Nunggal Cileungsi,Bogor;32;3201
JAWA BARAT;BOGOR;3201240S;RSIA JULIANA;Jalan Raya Tajur No. 75;32;3201
JAWA BARAT;BOGOR;3201083;RSUD Leuwiliang;Jl. Raya Cibeber - Leuwiliang Bogor;32;3201
JAWA BARAT;CIAMIS;3207012;RSUD Ciamis;Jl. Rumah Sakit Jalan Rumah Sakit No.76 Ciamis;32;3207
JAWA BARAT;CIAMIS;3207045;RS Permata Bunda;Jl. Mr. Iwa Kusumasomantri No.1 Ciamis;32;3207
JAWA BARAT;CIAMIS;3207056;RS Al - Arif;Jl. R.E. Martadinata No.158 B, Pulomaju - Baregbeg - Ciamis;32;3207
JAWA BARAT;CIANJUR;3203026;RSB Al-Afiah;Jl. Siti Jenab 49 Cianjur;32;3203
JAWA BARAT;CIANJUR;3203015;RSU Cianjur;Jl. Rumah Sakit No.1 Cianjur;32;3203
JAWA BARAT;CIANJUR;3203037;RSUD Cimacan;Jl. Raya Cimacan No.17, Cianjur;32;3203
JAWA BARAT;CIREBON;3209086;RS Islam Siti Fatimah;Jl. Brigjen Dharsono. 26 Cirebon;32;3209
JAWA BARAT;CIREBON;3209014;RSUD Waled;Jl. Prabu Kiansantang No. 4 Waled, Cirebon;32;3209
JAWA BARAT;CIREBON;3209122;RS Tangkil;Jl. Sunan Gunung Jati Cirebon;32;3209
JAWA BARAT;CIREBON;3209036;RSTP Sidawangi;Jl. Sumber-Mandirancan Cirebon;32;3209
JAWA BARAT;CIREBON;3209052S;RS Tiar Medika;Jl. KH. Wahid Hasyim No. 8 Desa Mertapeda Wetan, Kec. Astanajapura;32;3209
JAWA BARAT;CIREBON;3209051;RS Mitra Plumbon;Jl. Raya Plumbon Km.11;32;3209
JAWA BARAT;CIREBON;3209053S;RSIA Khalisah;Jl. dr. Setia Budi No.8 desa pagagan kalimanan;32;3209
JAWA BARAT;CIREBON;3209025;RS Pertamina Klayan;Jl. Patra Raya Klayan Cirebon;32;3209
JAWA BARAT;CIREBON;3209133;RS Sumber Waras;Jl. Urip Sumoharjo No.5 Ciwaringin, Kab. Cirebon;32;3209
JAWA BARAT;CIREBON;3274135;RSU Sumber Hurip;Jl. Dewi Sartika No.15;32;3274
JAWA BARAT;CIREBON;3209040;RSUD Arjawinangun;Jl. Palimanan - Jakarta KM.2 No.1 Arjawiangun;32;3209
JAWA BARAT;GARUT;3205010;RSUD Dr. Slamet;Jl. Rumah Sakit No.12 Garut;32;3205
JAWA BARAT;GARUT;3205022S;RSUD PAMEUNGPEUK KAB. GARUT;Jl. Miramareu No 99 Pameungpeuk;32;3205
JAWA BARAT;GARUT;3205021;Rumkit Tk IV Guntur Garut;Jl. Bratayuda 101 Garut;32;3205
JAWA BARAT;INDRAMAYU;3212020;RS Islam Zam Zam;Jl. Letnan Joni Jatibarang;32;3212
JAWA BARAT;INDRAMAYU;3212053;RS Permata Medical Center;Jl Raya Panyindangan Wetan;32;3212
JAWA BARAT;INDRAMAYU;3212016;RSUD Indramayu;Jl. Murah Nara No. 7 Sindang Indramayu;32;3212
JAWA BARAT;INDRAMAYU;3212031;RSUD Pantura M.A.Sentot Patrol;Jl. Raya Patrol Km.50,Indramayu;32;3212
JAWA BARAT;INDRAMAYU;3212042;Rumkit Bhayangkara Indramayu;Jl. Raya Pantura Km.73-75, Losarang Indramayu;32;3212
JAWA BARAT;KARAWANG;3215162S;RSIA TITIAN BUNDA;JLN. IR. H JUANDA NO 123 CIKAMPEK;32;3215
JAWA BARAT;KARAWANG;3215163S;RS.BERSALIN SENTUL;Jl. A Yani No 16 Sentul Cikampek;32;3215
JAWA BARAT;KARAWANG;3215012;RSUD Karawang;Jl. Galuh Mas Raya No.1,Sukaharja,Teluk Jambe,Karawang;32;3215
JAWA BARAT;KARAWANG;3215056;RS Karya Husada;Jl. Jend. A.Yani No.89 Cikampek;32;3215
JAWA BARAT;KARAWANG;3215078;RS Islam Karawang;Jl. Pangkal Perjuangan KM.2,Karawang;32;3215
JAWA BARAT;KARAWANG;3215100;RS Delima Asih Sisma Medika;Jl. Wirasaba No.54,Johar-Karawang;32;3215
JAWA BARAT;KARAWANG;3215123;RSU Citra Sari Husada;Jl. Raya Kosambi-Telaga Sari Km.3 Klari,Karawang;32;3215
JAWA BARAT;KARAWANG;3215145;RS C i t o;Jl. Arteri Tol Karawang Barat Teluk jambe Karawang;32;3215
JAWA BARAT;KARAWANG;3215156;RSU Lamaran Medical Center;Jl. Syech Quro No.14, Palumbonsari - Lamaran Karawang;32;3215
JAWA BARAT;KARAWANG;3215160S;RS Puri Asih;Jl. Raya Jatisari No. 3 Jatisari Karawang;32;3215
JAWA BARAT;KARAWANG;3215158;RSU Fikri Medika;Jl.Raya Kosambi-Telagasari KM 03 KLARI;32;3215
JAWA BARAT;KARAWANG;3215089;RS Saraswati;Jl. Jend Ahmad Yani No.27,Cikampek,Kab.Karawang;32;3215
JAWA BARAT;KARAWANG;3215023;RSU Bayukarta;Jl. Kertabumi No.44 Karawang;32;3215
JAWA BARAT;KARAWANG;3215112;RSB Dr. Djoko Pramono;Jl. Panatayuda I No.35, Karawang;32;3215
JAWA BARAT;KARAWANG;3215067;RS Proklamasi;Jl. Raya Proklamasi KM.2 Rengasdengklok, Karawang;32;3215
JAWA BARAT;KARAWANG;3215134;RS IZZA;Jl. Raya Ciselang Cikampek Utara, Kotabaru Kab.Karawang;32;3215
JAWA BARAT;KARAWANG;3215161;RSIA Mitra Family;Jl. Raya Galuh Mas Karawang;32;3215
JAWA BARAT;KARAWANG;3215045;RS Dewi Sri;Jl. Arif Rahman Hakim No. 1 A Karawang;32;3215
JAWA BARAT;KOTA BANDUNG;3273201;RS Paru Dr. H.A. Rotinsulu Bandung;Jl. Bukit Jarian No. 40 Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3273395;RSIA Sukajadi;Jl. Sukajadi No. 149 Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3273416;RS Jiwa Hurip Waluya;Jl. Karang Tineung No.1A Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3273431;RSK Bedah Halmahera Siaga;Jl. LLRE Martadinata 28 Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3273453;RSK Ginjal NY RA Habibie;Jl. Tubagus Ismail 46 Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3273475;RSIA Tedja;Jl. RE. Martadinata 97 Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3273506;RSB Emma Poeradiredja;Jl. Sumatera No.46 - 48, Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3273528;"RSIA ""Melinda Hospital""";Jl. Pajajaran No.46 Kel Pasirkaliki,Kota Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3273145S;RSU Hermina Arcamanik;Jl. AH. Nasution KM.7 No. 50 , Antapani;32;3273
JAWA BARAT;KOTA BANDUNG;3273015;RSU Dr Hasan Sadikin;Jl. Pasteur 38 Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3273030;RS Pusat AU Dr M Salamun;Jl. Ciumbuleuit 203 Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3273052;RS Immanuel Bandung;Jl. Kopo 161 Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3273074;RS St. Borromeus;Jl. Ir. H.Juanda No.100 Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3273096;RS KCK Pindad;Jl.Gatot Subroto No. 517 RT.07 RW.11 Kelurahan Sukapura, Kecamatan Kiaracondong;32;3273
JAWA BARAT;KOTA BANDUNG;3273110;RS Bungsu;Jl. Veteran No. 6 Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3273540S;Rumah Sakit Khusus Gigi dan Mulut Kota Bandung;Jl. LLRE Martadinata 45 Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3273165;RSIA Limijati;Jl. LLRE Martadinata No.39,Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3273191;RS Mata Cicendo;Jl. Cicendo No.4 Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3273260;RS Khusus Ibu & Anak Kota Bandung;Jl. Astanaanyar 224 Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3273405;RSUD Kota Bandung/Ujung Berung;Jl. Rumah Sakit 22 Ujungberung - Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3273420;RS Al-Islam Bandung;Jl. Soekarno. Hatta 644 Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3273539;RSIA Hermina Pasteur;Jl. DR. Djundjunan No.107, Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3273464;RSGM FKG Univ.Pajajaran;Jl. Sekeloa Selatan I Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3273486;RSU Santosa Hospital Bandung Central;Jl. Kebon Jati No.38,Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3273026;RS Sartika Asih;Jl. Mooh. Toha No. 369 Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3204041;RS Kebonjati;Jl. Kebonjati No 152 Bandung;32;3204
JAWA BARAT;KOTA BANDUNG;3273063;RS St Yusup Bandung;Jl. Cikutra No. 7 Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3273085;RS Advent Bandung;Jl. Cihampelas 161 Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3273106;RSU Muhammadiyah Bandung;Jl. K.H. Ahmad Dahlan 53 Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3273121;RSU Rajawali;Jl. Rajawali No.38 Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3273176;RSU Tk IV Sariningsih Bandung;Jl. LL RE Martadinata 9 Bandung;32;3273
JAWA BARAT;KOTA BANDUNG;3204123;RSIA Humana Prima;Jl. Rancabolang No. 21;32;3204
JAWA BARAT;KOTA BANJAR;3279003S;RSU BANJAR PATROMAN;JALAN STADION PATROMAN KAVLING III NOMOR 3;32;3279
JAWA BARAT;KOTA BANJAR;3279002S;RS MITRA IDAMAN;Jl. Sudiro W No.57 Kota Banjar;32;3279
JAWA BARAT;KOTA BANJAR;3207023;RSUD Banjar;Jl. Rumah Sakit No. 5 Kota Banjar Jawa Barat;32;3207
JAWA BARAT;KOTA BEKASI;3275130;RS Bhakti Kartini;Jl. R.A. Kartini No.11 Bekasi;32;3275
JAWA BARAT;KOTA BEKASI;3275307;RS Hosana Medica Bekasi;Jl. Pramuka No.12 Rt.004/Rw002 Kel.Sepanjang Jaya Kec.Rawalumbu,Bekasi;32;3275
JAWA BARAT;KOTA BEKASI;3216329;RSIA Permata Cibubur;Jl. Alternatif Cibubur - Cilenungsi No. 6A, Kec. Jati Sampurna, Bekasi;32;3216
JAWA BARAT;KOTA BEKASI;3275039;RSIA Masmitra Jatimakmur;Jl. Kelurahan Jati Makmur No.40, Pondok Gede Kota Bekasi;32;3275
JAWA BARAT;KOTA BEKASI;3275053S;RS Taman Harapan Baru;Jl. Kaliabang Tengah No. 2;32;3275
JAWA BARAT;KOTA BEKASI;3216396S;RS. Bersalin Taman Harapan Baru;Jln. Taman Harapan Baru Raya, Blok R1, No. 20;32;3216
JAWA BARAT;KOTA BEKASI;3216174;RS Rawa Lumbu;Jl. Dasa Darma 20-23 Bekasi;32;3216
JAWA BARAT;KOTA BEKASI;3275024;RSU Mekar Sari Bekasi;Jl. Mekar Sari No. 1 Bekasi;32;3275
JAWA BARAT;KOTA BEKASI;3275196;RS Bella;Jl. Ir.H.Juanda No.141, Bekasi;32;3275
JAWA BARAT;KOTA BEKASI;3275061;RS Jati Rahayu;Jl. Raya Hankam No. 17 Pondok Melati, Kota Bekasi;32;3275
JAWA BARAT;KOTA BEKASI;3216218;RS Ananda;Jl. Sultan Agung No. 173, Kec. Medan Satria - Kota Bekasi.;32;3216
JAWA BARAT;KOTA BEKASI;3275083;RSIA Seto Hasbadi;Jl. Raya Seroja No. 19 Harapan Jaya Bekasi Utara;32;3275
JAWA BARAT;KOTA BEKASI;3275274;RSU Jati Sampurna;Jl. Studio ANTV Rt.03/07 Kel.Jati Raden,Bekasi;32;3275
JAWA BARAT;KOTA BEKASI;3275141;RS Permata Bekasi;Jl. Legenda Raya No.9 Mustika Jaya, Bekasi;32;3275
JAWA BARAT;KOTA BEKASI;3275296;RS Islam Dr.Subki Abdulkadir;Jl. R.A. Kartini No.66,Bekasi;32;3275
JAWA BARAT;KOTA BEKASI;3275017;RSIA Karunia Bunda;Jl. Raya Jatiwaringin No.133, Pd Gede Bekasi;32;3275
JAWA BARAT;KOTA BEKASI;3275373;RS Mitra Keluarga Cibubur;Jl. Alternatif Transyogi, Cibubur;32;3275
JAWA BARAT;KOTA BEKASI;3275046;RS MITRA KELUARGA BEKASI TIMUR;JL. PENGASINAN, RAWA SEMUT, MARGAHAYU BEKASI-TIMUR;32;3275
JAWA BARAT;KOTA BEKASI;3275052;RS Juwita;Jl. M. Hasibuan No.78, Bekasi Timur;32;3275
JAWA BARAT;KOTA BEKASI;3275390;RSIA Selasih Medika;jalan raya bintara no.5 Bekasi Barat;32;3275
JAWA BARAT;KOTA BEKASI;3216402;RS ANNA Medika;Jl. Raya perjuangan no. 45 Bekasi Utara;32;3216
JAWA BARAT;KOTA BEKASI;3216389;RS Hermina Galaxy;jl. Gardenia Raya Blok BA I No.11 Grand Galaxy City Bekasi;32;3216
JAWA BARAT;KOTA BEKASI;3275403S;RSIA Rinova Intan;jln. raya seroja No. 101 Harapan Jaya;32;3275
JAWA BARAT;KOTA BEKASI;3275013;RSUD Bekasi;Jl. Pramuka No. 55 Bekasi;32;3275
JAWA BARAT;KOTA BEKASI;3275050;RS Budi Lestari;Jl. KH. Noer Ali No. 2 Kayu Ringin Bekasi Selatan - Bekasi;32;3275
JAWA BARAT;KOTA BEKASI;3275207;RS Graha Juanda;Jl. IR.H.Juanda No.326,Bekasi Timur;32;3275
JAWA BARAT;KOTA BEKASI;3275229;RS Anna;Jl. Raya Pekayon Jaya No.36,Kel.Jaka Setia,Bekasi;32;3275
JAWA BARAT;KOTA BEKASI;3275094;RSU Mitra Keluarga Bekasi Barat;Jl. Raya A Yani Bekasi;32;3275
JAWA BARAT;KOTA BEKASI;3275263;RS Citra Harapan;Jl.Raya Harapan Indah Kawasan Sentra Niaga No. 3-5 Harapan Indah Pejuang, Medan Satria Kota Bekasi;32;3275
JAWA BARAT;KOTA BEKASI;3275035;RS Sentosa;Jl. Palhlawan No. 60, Duren Jaya Bekasi;32;3275
JAWA BARAT;KOTA BEKASI;3275115;RSIA Hermina Bekasi;Jl. Kemakmuran No.39 Margataya Bekasi;32;3275
JAWA BARAT;KOTA BEKASI;3275392;RSU AWAL BROS;Jl. KH. Noer Ali, Kav. 17-18 Kota Bekasi;32;3275
JAWA BARAT;KOTA BEKASI;3216285;RS St Elisabeth;Jl. Raya Narogong 202 KM.5,Kemang Pratama,Bekasi;32;3216
JAWA BARAT;KOTA BOGOR;3271161;RSIA Melania;Jl. Pahlawan No.91, Kota Bogor;32;3271
JAWA BARAT;KOTA BOGOR;3271024;Rumkit Tk IV Salak Bogor;Jl. Jend Sudirman No. 8 Bogor;32;3271
JAWA BARAT;KOTA BOGOR;3271046;RSJ Dr. H. Marzoeki Mahdi;Jl. Dr. Sumeru No.114 Bogor;32;3271
JAWA BARAT;KOTA BOGOR;3271104;RS Karya Bhakti;Jl. Dr. Semeru 120 Bogor;32;3271
JAWA BARAT;KOTA BOGOR;3271126;RS Bogor Medical Center;Jl. Pajajaran Indah V No.97, Bogor;32;3271
JAWA BARAT;KOTA BOGOR;3271162;RS. BERSALIN PASUTRI;Jl. Merak No.3 Tanah Sareal Bogor;32;3271
JAWA BARAT;KOTA BOGOR;3201218;RS Islam Bogor;Jl. Perdana Raya Bogor No.22, Kedung Badak;32;3201
JAWA BARAT;KOTA BOGOR;3271013;RS PMI Bogor;Jl. Raya Pajajaran No. 80 Bogor;32;3271
JAWA BARAT;KOTA BOGOR;3271072;RS Azra;Jl. Raya Pajajaran No.219, Bogor;32;3271
JAWA BARAT;KOTA BOGOR;3271115;RSIA Hermina Bogor;Jl. Ring Road Kav. 23,25,27 Perum Taman Yasmin;32;3271
JAWA BARAT;KOTA CIMAHI;3277031;Rumkit Tk II Dustira Cimahi;Jl. dr. Dustira No.1 Kel. Baros Kec. Cimahi Tengah;32;3277
JAWA BARAT;KOTA CIMAHI;3204075;RS Mitra Kasih;Jl. Jend.Amir Machmud No.341;32;3204
JAWA BARAT;KOTA CIMAHI;3277019S;RSU Avisena;Jl. Melong 170 Kel. Melong Kec. Cimahi Selatan;32;3277
JAWA BARAT;KOTA CIMAHI;3277020;RSU Cibabat;Jl. Jend. H. Amir Machmud No. 140 Kel. Cibabat Kec. Cimahi Utara;32;3277
JAWA BARAT;KOTA CIMAHI;3277018;RS Mitra Anugrah Lestari;Jl. Cibaligo No.76, Kel. Cigugur Tengah Kec. Cimahi Tengah;32;3277
JAWA BARAT;KOTA CIMAHI;3277021S;RSU KASIH BUNDA;Jl. Mahar Martanegara No.166 Kel. Baros Kec. Cimahi Tengah;32;3277
JAWA BARAT;KOTA CIREBON;3274016;RSUD Gunung Jati;Jl. Kesambi No.56 Cirebon;32;3274
JAWA BARAT;KOTA CIREBON;3274031;RSB Panti Abdi Dharma;Jl. Pulasaren No.7,Cirebon;32;3274
JAWA BARAT;KOTA CIREBON;3274064;RSB Putera Bahagia;Jl. Ciremai Raya No 114 perumnas Cirebon;32;3274
JAWA BARAT;KOTA CIREBON;3274100;RSK Bedah Budi Asta;Jl. Kalitanjung No.51 Cirebon;32;3274
JAWA BARAT;KOTA CIREBON;3274134;RSK Bedah Medimas;Jl. Evakuasi No. 116;32;3274
JAWA BARAT;KOTA CIREBON;3274020;Rumkit Tk III Ciremai Cirebon;Jl. Kesambi no. 237 Cirebon;32;3274
JAWA BARAT;KOTA CIREBON;3274053;RS Pelabuhan Cirebon;Jl. Sisingamangaraja No.45 Cirebon;32;3274
JAWA BARAT;KOTA CIREBON;3274075;RS Budi Luhur;Kebon Pelok Harjamukti Cirebon;32;3274
JAWA BARAT;KOTA CIREBON;3274090;RS Sumber Kasih;Jl. Siliwangi No.135 Cirebon;32;3274
JAWA BARAT;KOTA CIREBON;3274111;RSB Muhammadiyah Kodya Cirebon;Jl. Dr. W.Sudirohusodo No.79 Cirebon;32;3274
JAWA BARAT;KOTA DEPOK;3276149S;RSIA SETYA BHAKTI;Jl. RAYA BOGOR KM.30 KEL. MEKARSARI KEC. CIMANGGIS;32;3276
JAWA BARAT;KOTA DEPOK;3276150S;RS Khusus Jantung Diagram Depok;Jl. Maribaya No. 1 Cinere;32;3276
JAWA BARAT;KOTA DEPOK;3276017;RS Sentra Medika;Jl. Raya Bogor KM. 33 Cisalak - Depok;32;3276
JAWA BARAT;KOTA DEPOK;3201013;RS Harapan Depok;Jl. Pemuda No.10 Depok;32;3201
JAWA BARAT;KOTA DEPOK;3201035;RS Bhakti Yudha;Jl. Raya Sawangan No. 2A Depok;32;3201
JAWA BARAT;KOTA DEPOK;3201072;RSU Puri Cinere;Jl. Maribaya No.1 Puri Cinere,Depok;32;3201
JAWA BARAT;KOTA DEPOK;3201126;RSIA Hermina Depok;Jl. Raya Siliwangi No. 50 Pancoran Mas Depok;32;3201
JAWA BARAT;KOTA DEPOK;3201141;RSIA Tumbuh Kembang;Jl. Raya Bogor Km.31 No.23 Cimanggis Kota Depok;32;3201
JAWA BARAT;KOTA DEPOK;3201196;RSU Bunda Margonda;Jl. Margonda Raya KM 3 RT.02/03 no.128;32;3201
JAWA BARAT;KOTA DEPOK;3276124;RSUD Kota Depok;Jl. Raya Muchtar No. 99 Sawangan;32;3276
JAWA BARAT;KOTA DEPOK;3276146;RSU Hasanah Graha Afiah;Jl. Raden Saleh No.42 (Studio Alam TVRI) Depok;32;3276
JAWA BARAT;KOTA DEPOK;3276039;RS BHAYANGKARA BRIMOB;JL AKSES UI, KELAPADUA, CIMANGGIS;32;3276
JAWA BARAT;KOTA DEPOK;3276028;RS Mitra Keluarga Depok;Jl. Margonda Raya, Jawa Barat;32;3276
JAWA BARAT;KOTA DEPOK;3276041;RS Grha Permata Ibu;Jl. KH. M. Usman No 168 Kukusan DEpok;32;3276
JAWA BARAT;KOTA DEPOK;3201061;RS Tugu Ibu;Jl. Raya Bogor Km 29 Cimanggis - Depok;32;3201
JAWA BARAT;KOTA DEPOK;3201185;RSU Meilia;Jl. Alternatif Cibubur - Cilenungsi,Cimanggis, Depok;32;3201
JAWA BARAT;KOTA DEPOK;3276147;RSIA ASY-SYIFA MEDICAL CENTER;Jl.Raya Depok - Cinere No 09, Rkp. Jaya Baru, Depok;32;3276
JAWA BARAT;KOTA DEPOK;3276135;RS Simpangan Depok;Jl. Raya Bogor Km.36,Sukamaju Sukmajaya Depok;32;3276
JAWA BARAT;KOTA SUKABUMI;3202072;RSB Klinik Bahagia;Jl. Pasundan No.93, Sukabumi;32;3202
JAWA BARAT;KOTA SUKABUMI;3272014;RSUD R Syamsudin SH;Jl. Rumah Sakit No. 1 Kota Sukabumi;32;3272
JAWA BARAT;KOTA SUKABUMI;3272036;RSIA Ridogalih;Jl. Gudang No. 24 Sukabumi;32;3272
JAWA BARAT;KOTA SUKABUMI;3272074S;PELITA RAKYAT;Jalan Pelabuhan II no.262 Kelurahan Situmekar Kecamatan Lembursitu;32;3272
JAWA BARAT;KOTA SUKABUMI;3202087;RS Kartika Medical Center;Jl. Jenderal Ahmad Yani No.18 A , Sukabumi;32;3202
JAWA BARAT;KOTA SUKABUMI;3272051;RS Assyifa Sukabumi;Jl. Jend Sudirman 27 Sukabumi;32;3272
JAWA BARAT;KOTA SUKABUMI;3272025;RS Secapa Polri;Jl. Aminta Azmali Trip No. 59A;32;3272
JAWA BARAT;KOTA TASIKMALAYA;3206083;RSB dr. Hj. KARMINI EH;Jl.RSU No 56 Tasikmalaya;32;3206
JAWA BARAT;KOTA TASIKMALAYA;3278016;SAYANG BUNDA;Jl. Sukalaya I No.22;32;3278
JAWA BARAT;KOTA TASIKMALAYA;3278015;RSB UMMI;JALAN PASEH NO 10;32;3278
JAWA BARAT;KOTA TASIKMALAYA;3278017S;RSIA WIDANINGSIH;JL. SUTISNA SENJAYA NO 130;32;3278
JAWA BARAT;KOTA TASIKMALAYA;3206011;RSUD dr. Soekardjo;Jl. Rumah Sakit 33 Tasikmalaya;32;3206
JAWA BARAT;KOTA TASIKMALAYA;3206070;RS Jasa Kartini;Jl. Otto Iskandar Dinata No 15;32;3206
JAWA BARAT;KOTA TASIKMALAYA;3278018;RS SYIFA MEDINA;Jl. Bantar No. 15A;32;3278
JAWA BARAT;KOTA TASIKMALAYA;3278082;RS Permata Bunda Tasikmalaya;Jl. HR. Wasita Kusumah No. 1 Indihiang;32;3278
JAWA BARAT;KOTA TASIKMALAYA;3278019S;RSB BUDI KARTINI;jalan otto iskandardinata no 13;32;3278
JAWA BARAT;KOTA TASIKMALAYA;3206055;RS Islam Tasikmalaya;Jl. Tamansari Gobras No.228 Kota Tasikmalaya;32;3206
JAWA BARAT;KOTA TASIKMALAYA;3278081;RS Prasetya Bunda;Jl. Ir.H. Juanda No.1,Tasikmalaya;32;3278
JAWA BARAT;KOTA TASIKMALAYA;3278014;RS TASIK MEDIKA CITRATAMA (TMC);Jl. K.H.Z. Mustofa No. 310;32;3278
JAWA BARAT;KUNINGAN;3208059;RSUD LINGGAJATI KUNINGAN;JALAN RAYA BANDORASA WETAN;32;3208
